input,output
0,0.19480251
1,0.400300487
1,0.56073009
1,0.652481014
1,0.700663701
0,0.425216489
0,0.227585172
1,0.416787972
0,0.268993063
1,0.446616347
0,0.285732137
0,0.155350861
0,0.080172389
1,0.340585586
1,0.530392671
0,0.337216311
0,0.183012151
1,0.394386874
0,0.257769597
1,0.44100003
0,0.282923062
1,0.45394614
1,0.589469992
1,0.66723438
0,0.408117067
1,0.518958509
0,0.32245925
0,0.173825624
1,0.389432012
0,0.255219846
1,0.439710691
0,0.282275499
1,0.45362178
0,0.289307696
1,0.457153209
1,0.591076477
0,0.368038213
1,0.498519101
0,0.31215955
1,0.468659775
1,0.596845887
1,0.670926144
1,0.709963712
0,0.429881984
0,0.229921018
1,0.417956514
0,0.269577458
1,0.446908569
1,0.585878253
0,0.36542392
0,0.197208919
0,0.101503851
0,0.051331804
0,0.025781878
1,0.312914134
0,0.216461706
1,0.420231781
1,0.572516076
1,0.658738075
1,0.703865045
1,0.726831724
0,0.438395702
1,0.534193819
1,0.630096103
0,0.38764789
0,0.208343913
1,0.40707595
0,0.264118774
0,0.144175547
0,0.074511005
1,0.337740149
1,0.528967004
0,0.336502888
0,0.182655321
0,0.094208436
0,0.047680373
0,0.023955418
0,0.012000755
1,0.306004987
0,0.213003415
1,0.418501892
0,0.271650983
1,0.448305499
1,0.586648751
0,0.365823576
1,0.497411628
0,0.311605782
0,0.168382885
1,0.386707441
0,0.25385692
0,0.1390291
1,0.371934678
0,0.246451365
1,0.435322487
1,0.580080605
0,0.362524175
1,0.495758862
0,0.310778786
0,0.167969264
1,0.386500606
1,0.553753498
0,0.348977388
1,0.488908822
0,0.307338436
1,0.466246023
1,0.595638373
0,0.370322259
1,0.499661744
0,0.312730995
0,0.168945522
1,0.386988766
1,0.553997584
1,0.649099432
1,0.698969844
0,0.424368948
1,0.527161279
1,0.626576001
0,0.385887072
1,0.507463351
0,0.316635638
1,0.470898612
1,0.597965464
0,0.371485964
0,0.200243628
0,0.103021943
1,0.352090998
1,0.536161504
1,0.640103953
0,0.394456617
1,0.512109236
1,0.619030804
0,0.382110639
0,0.205574367
1,0.405690993
0,0.263426258
1,0.443829282
0,0.284337871
1,0.454653582
0,0.28982372
1,0.457411246
0,0.2912055
0,0.158102725
1,0.381551358
1,0.551275678
1,0.647737839
0,0.398288919
1,0.51402846
0,0.31999103
0,0.172590875
0,0.088814509
1,0.344911069
0,0.232556297
0,0.128298301
1,0.366553181
0,0.243757397
1,0.43397486
0,0.279406662
1,0.452187177
0,0.288590358
0,0.156794533
0,0.080897137
1,0.340948543
1,0.530574266
1,0.637307132
1,0.693057566
0,0.421409583
1,0.525680951
1,0.625835708
1,0.6855169
0,0.417278259
0,0.223543092
0,0.114752338
0,0.057972328
1,0.329105395
1,0.524576544
0,0.334293041
1,0.481547475
0,0.303653928
1,0.464403002
1,0.594716709
0,0.369861396
1,0.499431306
1,0.612615775
0,0.378887912
1,0.503959961
1,0.614883181
0,0.380022231
1,0.504527243
1,0.615166847
0,0.380164069
1,0.504598163
1,0.615202308
1,0.680181799
1,0.714607028
1,0.73220674
0,0.441084015
1,0.535538137
0,0.330768294
1,0.477983992
1,0.601511965
0,0.373259976
1,0.501130787
0,0.313465553
1,0.469312809
0,0.297172411
1,0.461089407
1,0.593045344
0,0.3690228
1,0.499011426
0,0.312405718
0,0.16878286
1,0.38690743
1,0.553956915
1,0.649079098
1,0.698959677
1,0.724363864
0,0.437158737
0,0.23357473
1,0.419786437
0,0.270493033
0,0.147366479
0,0.076107232
0,0.038538415
0,0.019366167
0,0.009702475
0,0.004855116
0,0.002428334
0,0.001214322
1,0.300607192
1,0.510303602
1,0.627151802
1,0.687975901
1,0.718867951
1,0.734409975
0,0.442200188
0,0.236099134
1,0.421049375
1,0.571124649
1,0.657682317
1,0.703265157
0,0.426517378
1,0.528235649
1,0.627113216
1,0.686155687
0,0.417597659
1,0.523702793
1,0.624832189
0,0.385012253
0,0.207025358
1,0.406416525
0,0.263789032
0,0.14401067
0,0.074428566
1,0.337698929
0,0.228946394
0,0.126492583
1,0.365650169
1,0.54330586
1,0.643749085
0,0.396293773
0,0.213030733
1,0.409492136
0,0.265341422
0,0.144789782
1,0.374818705
1,0.547894115
0,0.34604401
1,0.487441396
1,0.606604576
1,0.675879064
1,0.712454887
1,0.731130514
1,0.740545871
1,0.745269059
1,0.747633754
0,0.448816722
1,0.53940833
1,0.632704159
1,0.688952078
0,0.418996039
0,0.224402019
1,0.41518181
1,0.568187065
0,0.356212764
0,0.192530229
0,0.099149884
1,0.350151896
0,0.235191339
1,0.429618747
1,0.577213989
0,0.361087918
1,0.495040144
0,0.310419309
1,0.467789502
1,0.59641072
0,0.370708554
0,0.199854916
0,0.102827586
1,0.351993818
1,0.536112914
1,0.640079658
0,0.394444469
1,0.512103163
1,0.619027767
1,0.682109121
0,0.415573608
0,0.222690613
0,0.114326069
0,0.057759187
0,0.028998824
0,0.014523258
1,0.307266398
1,0.513634153
0,0.328817267
1,0.478808672
1,0.602284344
0,0.373718173
0,0.201374287
1,0.403590184
0,0.2623757
1,0.443303971
1,0.58407521
0,0.36452225
1,0.496758054
1,0.611278413
1,0.678219084
1,0.713625517
1,0.731715954
0,0.440838616
0,0.235415436
0,0.120706943
0,0.060953317
1,0.330596627
0,0.225322308
0,0.124665953
1,0.364733936
0,0.24284716
1,0.433519618
0,0.279179017
0,0.15207335
1,0.378533443
1,0.549766075
0,0.346982908
1,0.487911428
0,0.306839709
0,0.165996653
0,0.085513687
0,0.043259915
0,0.021730572
0,0.010885409
0,0.005446729
0,0.002724169
0,0.001362246
1,0.300681155
0,0.210340584
0,0.117170293
0,0.060985147
1,0.330972573
1,0.525582287
1,0.634810343
0,0.391809012
0,0.210785274
1,0.408368791
1,0.564779626
1,0.654508859
0,0.401678239
1,0.515723881
1,0.620838893
1,0.683014837
0,0.416026497
0,0.222917064
0,0.114439295
0,0.0578158
1,0.329027131
1,0.524537411
1,0.634273475
0,0.391537691
1,0.510649036
0,0.318300556
1,0.471745486
1,0.598391784
0,0.371699701
1,0.500350612
1,0.613075458
0,0.37911776
1,0.504074886
0,0.314940644
0,0.170050962
0,0.087541609
1,0.34427403
1,0.53223766
0,0.338138959
0,0.183473505
0,0.094617558
1,0.34788494
1,0.534057702
1,0.639051898
1,0.693930558
0,0.421846201
0,0.225899285
0,0.115944879
0,0.058571487
1,0.329405553
0,0.224726738
0,0.124368162
1,0.364585039
0,0.242772711
1,0.433482394
0,0.279160405
0,0.152064044
0,0.07852879
0,0.039763749
1,0.319981745
0,0.220010847
1,0.422009418
1,0.573405508
1,0.659182914
1,0.704087489
0,0.426942951
1,0.528451317
0,0.327221627
1,0.476210007
1,0.600624842
1,0.672816389
0,0.410908988
1,0.520354653
0,0.323157358
0,0.174174685
0,0.089606544
0,0.045307112
0,0.022754324
0,0.011397316
1,0.305702689
0,0.21285215
0,0.118426236
1,0.36161315
1,0.541286582
1,0.642739292
1,0.695788846
1,0.722778263
1,0.7363659
0,0.443178303
1,0.536588222
0,0.331293925
1,0.478246926
1,0.601643455
0,0.373325726
0,0.201163663
0,0.103481991
0,0.052321028
0,0.02627652
1,0.313161461
1,0.516585371
1,0.630293614
0,0.389546992
1,0.509653533
1,0.617802774
1,0.681496589
1,0.715267335
1,0.732537475
0,0.441249499
1,0.535620902
1,0.630809681
0,0.388004687
1,0.508522313
0,0.31716515
1,0.471163374
0,0.298097847
0,0.161552155
1,0.383276724
0,0.252138491
0,0.138169272
0,0.071504641
0,0.036236321
0,0.018214961
1,0.309126841
0,0.214567292
1,0.419284421
0,0.272042365
0,0.148501214
1,0.376746613
0,0.248872508
0,0.136536094
0,0.070688015
0,0.035828001
0,0.018010799
0,0.009024759
0,0.004516252
1,0.3022589
1,0.511129605
1,0.627564833
1,0.688182423
0,0.418971213
1,0.524461607
0,0.325226003
1,0.475212042
1,0.600125829
1,0.672566876
1,0.71078423
1,0.730292274
1,0.740126169
1,0.745059091
0,0.447528747
0,0.238764214
1,0.422382075
0,0.271791031
0,0.148015514
0,0.076431757
0,0.038700678
0,0.019447299
1,0.309743042
1,0.514875399
1,0.629438475
0,0.389119393
1,0.509439727
0,0.31769587
1,0.471443136
1,0.598240608
0,0.371624112
0,0.200312818
1,0.403056561
1,0.562108311
1,0.653170162
0,0.401008282
1,0.515388781
1,0.620671319
1,0.682931045
0,0.4159846
1,0.522896115
1,0.624428821
0,0.384810563
0,0.206924512
1,0.406366102
0,0.26376382
1,0.443998064
1,0.584422263
0,0.364695778
0,0.196844818
1,0.401321795
1,0.561240775
0,0.352736363
1,0.490791376
1,0.608280327
1,0.676717091
1,0.712873931
0,0.431340043
0,0.230650637
1,0.418321441
1,0.569759945
0,0.356999818
1,0.492923878
1,0.609346733
0,0.377250325
0,0.203140554
1,0.404473356
1,0.562817293
0,0.35352477
0,0.19118561
1,0.39847745
1,0.559815654
0,0.352023213
1,0.490434684
0,0.308101957
1,0.466627902
1,0.595829335
0,0.370417745
0,0.199709488
1,0.402754867
0,0.261957458
0,0.143094734
1,0.373970568
1,0.547469924
0,0.34583189
0,0.187335331
0,0.096551542
0,0.048852547
0,0.024541628
1,0.312293885
0,0.216151557
1,0.420076701
0,0.272438535
0,0.148699305
1,0.37684566
0,0.248922031
0,0.136560856
0,0.070700396
1,0.335834192
0,0.228013895
0,0.126026307
1,0.365417025
1,0.543189287
1,0.643690798
0,0.39626463
1,0.513016161
0,0.31948485
1,0.472337779
0,0.29868796
1,0.461847794
1,0.59342466
0,0.369212483
0,0.199106272
0,0.102453142
0,0.051806572
1,0.326019286
1,0.523032843
1,0.633521062
0,0.391161459
1,0.510460915
1,0.618206495
0,0.381698455
1,0.505368269
1,0.615587943
0,0.380374733
0,0.204703519
0,0.10525499
1,0.353208141
1,0.5367202
0,0.340383326
0,0.184596308
0,0.095179083
1,0.348165727
0,0.234198101
1,0.429122098
0,0.276965658
0,0.150963751
1,0.37797806
0,0.249488267
0,0.136843981
1,0.37084196
1,0.545904974
1,0.645049286
0,0.396944003
0,0.213355873
1,0.409654711
0,0.26542271
0,0.144830426
0,0.074839027
1,0.337904276
1,0.529049091
1,0.636543936
1,0.692675846
1,0.721218699
0,0.435585504
1,0.532787983
1,0.629393038
1,0.687296328
1,0.718168126
0,0.433988055
0,0.231974826
1,0.418983573
1,0.570091018
1,0.657165356
1,0.703006647
1,0.726388117
0,0.438171017
0,0.2340809
0,0.120039529
0,0.06061958
1,0.330429753
1,0.525238869
1,0.634624233
0,0.391713076
1,0.51073673
0,0.318344403
1,0.471767409
1,0.598402746
0,0.371705181
1,0.500353352
0,0.313076829
1,0.469118445
1,0.597075228
1,0.671040815
0,0.410021048
0,0.219910652
0,0.112935352
1,0.357063681
0,0.238651041
1,0.431349361
0,0.278079449
0,0.151520678
1,0.37825653
0,0.249627503
1,0.436913599
0,0.280876769
1,0.452922378
0,0.288957988
1,0.456978354
0,0.290989049
1,0.457994499
1,0.591497244
0,0.368248621
0,0.19862431
1,0.402212155
0,0.261686078
0,0.142959039
1,0.373902719
0,0.247436
1,0.435814928
1,0.58032685
0,0.362647302
0,0.195820426
1,0.400809568
1,0.560984655
1,0.652608302
1,0.700727346
0,0.425248312
1,0.527601084
1,0.626795927
0,0.385997041
0,0.207518336
1,0.406663131
1,0.563912358
0,0.354072338
1,0.4914594
0,0.308614347
0,0.166884103
1,0.385957437
0,0.253481796
0,0.138841513
0,0.07184088
1,0.336404464
0,0.228299037
1,0.42616888
1,0.575488312
1,0.66022493
0,0.40460862
0,0.217203541
0,0.111581617
1,0.356386778
1,0.538312583
1,0.64118013
0,0.394994833
1,0.51237837
0,0.319165376
0,0.172177926
0,0.088608011
1,0.344807815
1,0.532504669
1,0.638272487
0,0.393540274
1,0.511650943
0,0.318801633
0,0.171996049
0,0.088517071
1,0.344762345
0,0.232481934
1,0.428261119
1,0.57653459
1,0.660748101
1,0.704870212
0,0.427334338
1,0.528647016
0,0.327319477
1,0.476258932
0,0.300649305
0,0.16282862
1,0.383915104
1,0.552457711
1,0.648328887
1,0.69858445
0,0.424176226
0,0.227064913
0,0.116527817
1,0.35886298
0,0.239551305
0,0.131799615
1,0.3683046
0,0.244633259
0,0.134412821
0,0.069625649
1,0.335296672
0,0.227745106
1,0.425891907
1,0.575349824
0,0.360155686
1,0.494573998
1,0.61018623
1,0.677672961
1,0.71335245
0,0.431579419
0,0.230770348
0,0.118381302
0,0.059789876
1,0.330014783
0,0.225031361
0,0.124520474
0,0.064661196
0,0.03281079
0,0.016501433
1,0.308269924
1,0.514138804
1,0.62907017
0,0.388935239
0,0.20934765
0,0.107649831
0,0.054420117
1,0.327329099
1,0.523688357
1,0.63384894
0,0.391325422
0,0.210542902
1,0.408247489
0,0.264718952
1,0.444478518
1,0.584663067
1,0.664816295
0,0.4069051
1,0.51835194
0,0.322155848
1,0.4736739
0,0.299356145
0,0.162181912
0,0.083591724
1,0.342296015
0,0.231248038
1,0.427644025
0,0.276226014
0,0.150593807
1,0.377793064
1,0.549395764
0,0.346797728
0,0.187818833
0,0.096793411
1,0.348973504
0,0.234602112
0,0.129324128
0,0.067066678
0,0.034014262
1,0.317103316
0,0.218570895
0,0.121289295
0,0.063045417
1,0.332002862
0,0.226097462
1,0.425067937
1,0.57493781
1,0.659949673
1,0.70447099
1,0.727134726
1,0.738547209
0,0.444269574
1,0.537133981
0,0.331566829
1,0.478383382
1,0.601711685
1,0.673359841
0,0.41118072
0,0.22049052
1,0.413225292
0,0.267208652
1,0.445723527
1,0.585285604
1,0.66512757
0,0.407060739
1,0.51842976
0,0.322194758
0,0.173693355
1,0.389365872
1,0.555186775
1,0.649694155
1,0.699267231
0,0.424517646
0,0.227235629
0,0.116613176
0,0.05890566
0,0.029572645
1,0.314810285
0,0.217409935
1,0.420705926
1,0.572753155
0,0.358856616
0,0.193924316
0,0.099861359
1,0.35051052
0,0.235371228
1,0.429708808
0,0.277259043
1,0.451110449
1,0.58805141
1,0.666524942
1,0.707762318
0,0.428781129
0,0.229370558
0,0.117681278
0,0.059439839
0,0.029839759
1,0.314943848
0,0.217476717
1,0.420739317
1,0.57276985
1,0.658864964
1,0.703928489
0,0.426863446
1,0.528411563
1,0.62720175
1,0.686200069
1,0.717619873
1,0.733713904
1,0.741837746
1,0.745915032
0,0.447956748
1,0.53897822
0,0.332489079
1,0.478844534
1,0.601942266
0,0.373475133
0,0.201238366
0,0.103519343
0,0.052339704
1,0.326285858
1,0.52316613
0,0.333587705
0,0.181194781
1,0.393477576
1,0.557314825
1,0.65077262
0,0.399809351
1,0.514789284
1,0.620371564
0,0.382781166
0,0.20590966
1,0.405858645
0,0.263510086
0,0.143871195
0,0.074358828
1,0.33766406
1,0.528928959
1,0.636483866
1,0.69264581
1,0.72120368
1,0.735577995
0,0.442784229
1,0.536391161
0,0.33119539
0,0.178197657
0,0.091618821
0,0.046313409
0,0.023257504
1,0.311648912
1,0.515828488
0,0.32991505
0,0.179357686
1,0.392558875
0,0.256855444
1,0.440542923
0,0.282694502
1,0.453831859
1,0.589412851
1,0.66720581
1,0.708102782
0,0.428951366
1,0.529455678
1,0.627723838
1,0.686461119
1,0.717750399
0,0.433779168
1,0.531870377
0,0.328931347
0,0.177064905
0,0.091052299
0,0.046030119
1,0.323115853
1,0.521578085
1,0.632793074
0,0.390797344
0,0.210278833
0,0.108115449
0,0.054652931
1,0.327445507
0,0.223746562
0,0.123878042
0,0.064339974
1,0.332650177
0,0.226421127
0,0.125229771
0,0.065018727
0,0.032990132
1,0.31659122
0,0.218314841
0,0.121161266
1,0.362981402
1,0.541970855
1,0.643081458
0,0.395959935
1,0.512863809
1,0.619408673
1,0.68229969
0,0.415668916
1,0.522738272
1,0.624349899
0,0.384771102
0,0.206904782
1,0.406356237
1,0.563758888
1,0.653995598
0,0.40142103
1,0.515595161
0,0.32077451
0,0.172982641
1,0.389010398
0,0.255009014
1,0.43960527
0,0.282222788
0,0.153595424
1,0.379294518
1,0.55014662
1,0.647173182
1,0.698006566
0,0.423887278
1,0.526920438
1,0.626455579
1,0.685826861
1,0.717433245
1,0.733620585
0,0.441791085
1,0.535891701
0,0.330945082
1,0.478072387
0,0.301556163
0,0.163282075
0,0.084141836
0,0.042571078
1,0.321385571
0,0.220712792
1,0.422360397
1,0.573580999
1,0.659270659
0,0.404131362
1,0.516964887
0,0.321462285
1,0.473327111
1,0.599182749
0,0.372095213
0,0.200548374
1,0.403174341
0,0.262167201
0,0.143199607
0,0.074023005
1,0.337496143
0,0.228844999
1,0.426441885
1,0.57562482
1,0.660293185
0,0.404642748
0,0.217220605
0,0.111590149
1,0.356391044
0,0.238314716
0,0.131181197
1,0.367995366
1,0.544478637
1,0.644335509
0,0.396586993
1,0.513177344
0,0.319565442
1,0.472378075
0,0.298708108
0,0.161857868
0,0.083429697
0,0.042215001
1,0.321207531
1,0.520623772
1,0.632315887
0,0.390558744
0,0.210159532
1,0.408055798
1,0.564623105
0,0.354430594
1,0.491639105
0,0.308704314
1,0.466929109
1,0.595979945
0,0.370493051
0,0.199747141
0,0.102773694
1,0.351966871
0,0.236099441
0,0.130072921
1,0.367441101
0,0.244201478
0,0.134196925
1,0.3695177
0,0.245242697
1,0.434718118
0,0.279778413
0,0.152373077
0,0.078683313
0,0.039841011
1,0.320020377
0,0.220030162
1,0.422019076
0,0.273410337
0,0.149185328
1,0.377088696
1,0.549043554
0,0.346621619
0,0.187730778
0,0.096749382
1,0.34895149
0,0.234591105
1,0.429318624
1,0.577063927
0,0.361012886
0,0.195002628
0,0.100400551
0,0.050780123
1,0.325506031
0,0.222776209
0,0.123392743
1,0.364097299
0,0.242528835
1,0.433360455
0,0.279099435
0,0.152033559
1,0.378513548
0,0.249756128
0,0.136977934
1,0.370908941
1,0.545938466
0,0.345066032
1,0.486952376
0,0.30636006
0,0.165756804
1,0.385393757
1,0.553199949
1,0.648700589
1,0.698770417
0,0.424269233
1,0.527111422
1,0.626551072
1,0.685874608
0,0.417457118
1,0.523632522
0,0.324797054
0,0.174994685
0,0.090016574
1,0.345512134
0,0.232856836
1,0.428448572
1,0.576628317
1,0.660794965
1,0.704893643
0,0.427346054
1,0.528652873
0,0.327322406
1,0.476260397
0,0.300650037
1,0.462828986
0,0.293915287
1,0.459457802
0,0.292228933
1,0.458614473
1,0.591807238
0,0.368403619
1,0.49870181
0,0.312250905
0,0.168705452
1,0.386868726
0,0.253937563
0,0.139069422
0,0.071954839
1,0.336461445
0,0.228327528
1,0.426183125
0,0.275495435
1,0.450228492
0,0.287610401
1,0.456304431
1,0.590652062
0,0.367826
0,0.198412994
0,0.102106496
1,0.351633248
1,0.535932624
0,0.339989512
0,0.184399396
1,0.395080626
1,0.558116499
1,0.651173486
1,0.700009791
0,0.424889505
1,0.527421674
1,0.626706222
0,0.385952188
1,0.507495909
1,0.616651918
0,0.380906751
0,0.204969534
1,0.405387999
1,0.563274646
0,0.353753452
1,0.491299952
0,0.308534621
1,0.46684424
0,0.295937506
0,0.16047183
1,0.38273653
1,0.551868388
0,0.348034219
1,0.488437114
1,0.607102558
1,0.676128079
0,0.4125794
1,0.521192772
1,0.623577
1,0.684384623
0,0.416711536
0,0.223259613
0,0.114610575
0,0.057901442
1,0.329069952
0,0.224558822
1,0.42428418
1,0.574543044
0,0.359751713
0,0.194371895
0,0.100085155
0,0.050622419
0,0.025427178
0,0.012736783
1,0.30637303
0,0.213187443
0,0.118593907
1,0.361696991
0,0.241328503
0,0.132760253
1,0.368799327
1,0.544883503
1,0.64453852
0,0.396688613
1,0.513228177
0,0.319590863
1,0.472390786
0,0.298714464
0,0.161861046
1,0.383431286
0,0.252215796
1,0.438207928
0,0.28152397
1,0.453245986
0,0.289119793
1,0.457059257
0,0.2910295
1,0.458014725
0,0.291507357
1,0.458253678
1,0.591626839
1,0.668313419
1,0.70865671
1,0.729228355
1,0.739594177
0,0.444793089
1,0.537395744
0,0.331697712
0,0.178448824
1,0.391744406
1,0.556376202
1,0.650288901
0,0.39956461
1,0.514666337
0,0.320309975
0,0.172750349
0,0.088894247
1,0.344950938
0,0.232576232
0,0.128308268
0,0.066558165
0,0.033759888
0,0.016976105
1,0.308507285
0,0.214257489
1,0.419129514
1,0.571964911
0,0.358462486
1,0.493727249
1,0.609762826
0,0.377461253
1,0.503246595
0,0.314526491
1,0.469843884
1,0.59743807
0,0.37122226
1,0.500111775
0,0.312956017
0,0.169058034
1,0.387045022
0,0.254025712
1,0.439113496
1,0.581976876
1,0.663472464
0,0.406233037
1,0.51801588
1,0.621987812
0,0.38358988
0,0.206314135
1,0.406060907
1,0.563611221
0,0.353921764
1,0.491384113
0,0.308576703
1,0.46686528
1,0.595948026
1,0.67047709
0,0.409739161
1,0.519769703
1,0.622864876
0,0.384028443
1,0.506533423
0,0.316170551
0,0.170666044
0,0.087849175
1,0.344427818
0,0.232314555
1,0.428177407
1,0.576492729
0,0.36072717
0,0.194859746
1,0.400329105
0,0.260744399
0,0.142488169
1,0.373667278
0,0.247318278
1,0.435756067
0,0.280297419
0,0.152632587
0,0.078813069
1,0.339905889
1,0.530052816
0,0.337046382
1,0.482927186
0,0.304344392
0,0.164748356
0,0.08488941
0,0.042947751
1,0.321574485
1,0.520807364
0,0.332407707
0,0.180604658
0,0.09318249
0,0.047167277
1,0.323698845
0,0.221872464
1,0.42294084
1,0.573871342
0,0.359415855
1,0.494203964
0,0.31000119
1,0.467580436
0,0.296306186
1,0.460656287
0,0.292828782
0,0.158914519
1,0.381957285
0,0.251478648
0,0.137839325
1,0.371339663
0,0.246153831
0,0.135173716
1,0.370006218
1,0.545486981
0,0.344840265
1,0.486839487
1,0.606303615
1,0.675728582
0,0.412379646
0,0.221092894
0,0.113527061
1,0.357359653
1,0.538799051
1,0.641423371
1,0.695116454
1,0.722439181
1,0.736195781
1,0.743093129
1,0.746545612
0,0.448272616
1,0.53913627
1,0.632568127
1,0.688884062
0,0.418962031
1,0.524385015
1,0.625173308
0,0.385182814
0,0.207110639
0,0.106459166
0,0.053810352
1,0.32702133
1,0.523533896
1,0.633771594
1,0.691286726
1,0.720523549
0,0.435237812
0,0.232614113
1,0.419306098
1,0.570252857
1,0.65724639
1,0.703047188
0,0.426408392
0,0.228181156
1,0.41708597
0,0.269142063
0,0.146690847
0,0.075769387
1,0.338369486
0,0.229281702
1,0.426660242
1,0.575734
0,0.360347775
1,0.494670043
1,0.610234252
0,0.377696972
0,0.203364455
0,0.104585422
0,0.05287335
1,0.326552803
0,0.223299627
1,0.423654459
1,0.574228158
0,0.359594265
0,0.19429317
1,0.400045792
0,0.260602738
0,0.142417337
0,0.073631862
1,0.33730057
1,0.528747213
0,0.336392992
0,0.182600373
1,0.394180962
1,0.557666636
0,0.350948549
0,0.189897321
0,0.09783327
1,0.349493557
0,0.234862163
0,0.129454158
0,0.067131694
0,0.03404677
0,0.01711957
0,0.008579022
0,0.004293358
0,0.002147449
1,0.301073878
0,0.21053697
0,0.117268491
1,0.361034247
1,0.540997124
1,0.642594562
0,0.395716481
1,0.51274208
0,0.319347808
1,0.472269258
0,0.2986537
0,0.161830664
0,0.083416095
1,0.3422082
1,0.53120413
0,0.337622071
0,0.183215037
1,0.394488319
0,0.257820319
1,0.441025392
0,0.282935742
1,0.45395248
0,0.289473162
1,0.457235965
1,0.59111786
1,0.668058905
1,0.708529448
0,0.429164723
0,0.229562361
1,0.417777181
0,0.26948779
0,0.146863735
1,0.375855836
0,0.248412711
1,0.436303314
0,0.280571049
1,0.452769403
1,0.588881477
0,0.366940094
0,0.197969918
1,0.401884933
1,0.561522461
0,0.35287723
0,0.190861815
0,0.098315547
1,0.349734702
1,0.534982736
0,0.339514445
1,0.484161838
0,0.304961842
1,0.465057106
1,0.59504379
1,0.670024942
0,0.409513081
